"SECONDS";"PID";"VALUE";"UNITS"
"32821.427139";"Моментальная мощность двигателя (от расхода топлива)";"6.12914650342606";"hp"
"32821.427139";"Средний расход топлива (л/100 км) (общий)";"18.3499498795502";"L/100km"
"32821.427139";"Стоимость топлива";"4.50178527776815";"₽"
"32821.427139";"Стоимость топлива (общий)";"94.95";"₽"
"32821.453139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"32821.453139";"Положение дроссельной заслонки";"5.88235294117647";"%"
"32821.523139";"Температура охлаждающей жидкости";"17";"℃"
"32821.569139";"Обороты двигателя";"1009";"rpm"
"32821.600139";"Пройденный путь";"0";"km"
"32821.600139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32821.600139";"Скорость автомобиля";"0";"km/h"
"32821.600139";"Средняя скорость";"0";"km/h"
"32821.600139";"Ускорение";"0";"g"
"32821.637139";"Power from MAF";"5.436";"hp"
"32821.637139";"Использовано топлива";"0.094863208526046";"L"
"32821.637139";"Использовано топлива (общий)";"2.00006444439213";"L"
"32821.637139";"Массовый расход воздуха";"4.53";"g/sec"
"32821.637139";"Мгновенный расход топлива (л/ч)";"1.51970925356444";"L/h"
"32821.637139";"Моментальная мощность двигателя (от расхода топлива)";"5.94540335343041";"hp"
"32821.637139";"Средний расход топлива (л/100 км) (общий)";"18.3507644586531";"L/100km"
"32821.637139";"Стоимость топлива";"4.50600240498718";"₽"
"32821.637139";"Стоимость топлива (общий)";"94.95";"₽"
"32821.683139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"32821.683139";"Положение дроссельной заслонки";"5.88235294117647";"%"
"32821.742139";"Температура охлаждающей жидкости";"17";"℃"
"32821.777139";"Обороты двигателя";"1009";"rpm"
"32821.811139";"Пройденный путь";"0";"km"
"32821.811139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32821.811139";"Скорость автомобиля";"0";"km/h"
"32821.811139";"Средняя скорость";"0";"km/h"
"32821.811139";"Ускорение";"0";"g"
"32821.846139";"Power from MAF";"5.436";"hp"
"32821.846139";"Использовано топлива";"0.0949513573616624";"L"
"32821.846139";"Использовано топлива (общий)";"2.00015259322775";"L"
"32821.846139";"Массовый расход воздуха";"4.53";"g/sec"
"32821.846139";"Мгновенный расход топлива (л/ч)";"1.51970925356444";"L/h"
"32821.846139";"Моментальная мощность двигателя (от расхода топлива)";"5.94540335343041";"hp"
"32821.846139";"Средний расход топлива (л/100 км) (общий)";"18.3515732318525";"L/100km"
"32821.846139";"Стоимость топлива";"4.51018947467897";"₽"
"32821.846139";"Стоимость топлива (общий)";"94.95";"₽"
"32821.881139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"32821.881139";"Положение дроссельной заслонки";"5.88235294117647";"%"
"32821.952139";"Температура охлаждающей жидкости";"17";"℃"
"32821.989139";"Обороты двигателя";"1009";"rpm"
"32822.035139";"Пройденный путь";"0";"km"
"32822.035139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32822.035139";"Скорость автомобиля";"0";"km/h"
"32822.035139";"Средняя скорость";"0";"km/h"
"32822.035139";"Ускорение";"0";"g"
"32822.080139";"Power from MAF";"5.436";"hp"
"32822.080139";"Использовано топлива";"0.0950504532118162";"L"
"32822.080139";"Использовано топлива (общий)";"2.0002516890779";"L"
"32822.080139";"Массовый расход воздуха";"4.53";"g/sec"
"32822.080139";"Мгновенный расход топлива (л/ч)";"1.51970925356444";"L/h"
"32822.080139";"Моментальная мощность двигателя (от расхода топлива)";"5.94540335343041";"hp"
"32822.080139";"Средний расход топлива (л/100 км) (общий)";"18.3524824448582";"L/100km"
"32822.080139";"Стоимость топлива";"4.51489652756127";"₽"
"32822.080139";"Стоимость топлива (общий)";"94.95";"₽"
"32822.126139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"32822.126139";"Положение дроссельной заслонки";"5.88235294117647";"%"
"32822.207139";"Температура охлаждающей жидкости";"17";"℃"
"32822.243139";"Обороты двигателя";"1009";"rpm"
"32822.279139";"Пройденный путь";"0";"km"
"32822.279139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32822.279139";"Скорость автомобиля";"0";"km/h"
"32822.279139";"Средняя скорость";"0";"km/h"
"32822.279139";"Ускорение";"0";"g"
"32822.305139";"Power from MAF";"5.436";"hp"
"32822.305139";"Использовано топлива";"0.0951453506540862";"L"
"32822.305139";"Использовано топлива (общий)";"2.00034658652018";"L"
"32822.305139";"Массовый расход воздуха";"4.53";"g/sec"
"32822.305139";"Мгновенный расход топлива (л/ч)";"1.51970925356444";"L/h"
"32822.305139";"Моментальная мощность двигателя (от расхода топлива)";"5.94540335343041";"hp"
"32822.305139";"Средний расход топлива (л/100 км) (общий)";"18.353353137108";"L/100km"
"32822.305139";"Стоимость топлива";"4.5194041560691";"₽"
"32822.305139";"Стоимость топлива (общий)";"94.95";"₽"
"32822.351139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"32822.351139";"Положение дроссельной заслонки";"5.88235294117647";"%"
"32822.486139";"Температура охлаждающей жидкости";"17";"℃"
"32822.525139";"Обороты двигателя";"1029";"rpm"
"32822.566139";"Пройденный путь";"0";"km"
"32822.566139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32822.566139";"Скорость автомобиля";"0";"km/h"
"32822.566139";"Средняя скорость";"0";"km/h"
"32822.566139";"Ускорение";"0";"g"
"32822.601139";"Power from MAF";"5.58";"hp"
"32822.601139";"Использовано топлива";"0.0952735457505358";"L"
"32822.601139";"Использовано топлива (общий)";"2.00047478161662";"L"
"32822.601139";"Массовый расход воздуха";"4.65";"g/sec"
"32822.601139";"Мгновенный расход топлива (л/ч)";"1.55996645233436";"L/h"
"32822.601139";"Моментальная мощность двигателя (от расхода топлива)";"6.10289748199811";"hp"
"32822.601139";"Средний расход топлива (л/100 км) (общий)";"18.3545293382181";"L/100km"
"32822.601139";"Стоимость топлива";"4.52549342315045";"₽"
"32822.601139";"Стоимость топлива (общий)";"94.95";"₽"
"32822.637139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"32822.637139";"Положение дроссельной заслонки";"5.88235294117647";"%"
"32822.706139";"Температура охлаждающей жидкости";"17";"℃"
"32822.740139";"Обороты двигателя";"1029";"rpm"
"32822.775139";"Пройденный путь";"0";"km"
"32822.775139";"Пройденный путь (общий)";"10.8990797026389";"km"
"32822.775139";"Скорость автомобиля";"0";"km/h"
"32822.775139";"Средняя скорость";"0";"km/h"
"32822.775139";"Ускорение";"0";"g"
