time,"Fuel economizer (based on fuel system status and throttle position) ()","Power from MAF (hp)","Давление во впускном коллекторе (абсолютное) (kPa)","Датчик кислорода 1 Блок 1 Краткосрочная коррекция (%)","Датчик кислорода 1 Блок 1 Напряжение (V)","Датчик кислорода 2 Блок 1 Краткосрочная коррекция (%)","Датчик кислорода 2 Блок 1 Напряжение (V)","Дистанция, пройденная с зажженной лампой «проверь двигатель» (km)","Долговременная коррекция - Блок 1 (%)","Использовано топлива (L)","Использовано топлива (общий) (L)","Кратковременная коррекция - Блок 1 (%)","Массовый расход воздуха (g/sec)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Напряжение (ELM327) (V)","Обороты двигателя (rpm)","Положение дроссельной заслонки (%)","Пройденный путь (km)","Пройденный путь (общий) (km)","Расчетное значение нагрузки на двигатель (%)","Расчетный наддув (bar)","Скорость автомобиля (km/h)","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива (₽)","Стоимость топлива (общий) (₽)","Температура всасываемого воздуха (℃)","Температура охлаждающей жидкости (℃)","Угол опережения зажигания (°)","Ускорение (g)",
20:49:54.825,,10.512,,,,,,,,0.387671322406766,0.387671322406765,,8.76,,2.93877551020408,11.4970713854416,,,,,,,,,13.8956150169117,13.8956150169116,13.9697296058962,,18.4143878143214,16.18,,,,,
20:49:54.887,,,,,,,,,,,,,,16.3265306122449,,,,,,2.79162566716667,2.79162566716667,,,18,,,,13.3519394848405,,,,,,,
20:49:54.948,,,,,,,,,,,,,,,,,,1236,,,,,,,,,,,,,,,,,
20:49:55.129,1,,,,,,,,,,,,,,,,,,9.80392156862745,,,,,,,,,,,,,,,,
20:49:55.232,,10.812,,,,,,,,0.388014024906161,0.38801402490616,,9.01,,3.02264467430808,11.825184153291,,,,,,,,,13.899213976635,13.899213976635,13.9609657596067,,18.4306661830426,16.18,,,,,
20:49:55.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,
20:49:55.336,,,,,,,,,,,,,,16.7924704128227,,,,,,2.79386813416667,2.79386813416667,,,18,,,,13.3547102578759,,,,,,,
20:49:55.418,,,,,,,,,,,,,,,,,,1236,,,,,,,,,,,,,,,,,
20:49:55.531,1,,,,,,,,,,,,,,,,,,9.80392156862745,,,,,,,,,,,,,,,,
20:49:55.567,,10.812,,,,,,,,0.388293870250117,0.388293870250116,,9.01,,3.02264467430808,11.825184153291,,,,,,,,,13.8980743400738,13.8980743400738,13.9529949919406,,18.4439588368806,16.18,,,,,
20:49:55.606,,,,,,,,,,,,,,16.7924704128227,,,,,,2.79521859066667,2.79521859066667,,,18,,,,13.3563775695373,,,,,,0.0380796753424855,
20:49:55.645,,,,,,,,,,,,,,,,,,1236,,,,,,,,,,,,,,,,,
20:49:55.779,1,,,,,,,,,,,,,,,,,,9.80392156862745,,,,,,,,,,,,,,,,
20:49:55.835,,10.812,,,,,,,,0.388519411935328,0.388519411935328,,9.01,,3.02264467430808,11.825184153291,,,,,,,,,13.8994285896856,13.8994285896855,13.94549965073,,18.4546720669281,16.18,,,,,
20:49:55.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:49:55.957,,,,,,,,,,,,,,14.3935460681337,,,,,,2.79726338516667,2.79726338516667,,,21,,,,13.3599319924036,,,,,,0.0998995425484802,
20:49:56.015,,,,,,,,,,,,,,,,,,1418,,,,,,,,,,,,,,,,,
20:49:56.150,1,,,,,,,,,,,,,,,,,,11.3725490196078,,,,,,,,,,,,,,,,
20:49:56.263,,12.576,,,,,,,,0.388937667944274,0.388937667944274,,10.48,,3.51579535923959,13.7544872282452,,,,,,,,,13.9042204608523,13.9042204608523,13.9389587729916,,18.474539227353,16.18,,,,,
20:49:56.313,,,,,,,,,,,,,,16.7418826630456,,,,,,2.79934230525,2.79934230525,,,21,,,,13.3635423746323,,,,,,0.0595973416406819,
20:49:56.362,,,,,,,,,,,,,,,,,,1418,,,,,,,,,,,,,,,,,
20:49:56.505,1,,,,,,,,,,,,,,,,,,11.3725490196078,,,,,,,,,,,,,,,,
20:49:56.616,,12.576,,,,,,,,0.389281981307801,0.3892819813078,,10.48,,3.51579535923959,13.7544872282452,,,,,,,,,13.9061943434972,13.9061943434972,13.9330807907213,,18.4908941121205,16.18,,,,,
20:49:56.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:49:56.792,,,,,,,,,,,,,,16.7418826630456,,,,,,2.8021377115,2.8021377115,,,21,,,,13.3683905016822,,,,,,0.0583518293146648,
20:49:56.852,,,,,,,,,,,,,,,,,,1418,,,,,,,,,,,,,,,,,
20:49:56.926,1,,,,,,,,,,,,,,,,,,12.156862745098,,,,,,,,,,,,,,,,
20:49:56.994,,15.204,,,,,,,,0.389728727089927,0.389728727089926,,12.67,,4.25048923679061,16.6287550746056,,,,,,,,,13.9082645899406,13.9082645899406,13.9278163897143,,18.5121145367715,16.18,,,,,
20:49:57.098,,,,,,,,,,,,,,17.0019569471624,,,,,,2.80426296219445,2.80426296219445,,,25,,,,13.373108884079,,,,,,0.132873943499558,
20:49:57.177,,,,,,,,,,,,,,,,,,1670,,,,,,,,,,,,,,,,,
20:49:57.324,1,,,,,,,,,,,,,,,,,,12.156862745098,,,,,,,,,,,,,,,,
20:49:57.361,,15.204,,,,,,,,0.390162593181251,0.390162593181251,,12.67,,4.25048923679061,16.6287550746056,,,,,,,,,13.9131956753419,13.9131956753418,13.9231151493447,,18.5327231761094,16.18,,,,,
20:49:57.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:49:57.564,,,,,,,,,,,,,,17.0019569471624,,,,,,2.80749726080556,2.80749726080556,,,25,,,,13.3802776668425,,,,,,0.0704843713761808,
20:49:57.687,,,,,,,,,,,,,,,,,,1670,,,,,,,,,,,,,,,,,
20:49:57.861,1,,,,,,,,,,,,,,,,,,12.156862745098,,,,,,,,,,,,,,,,
20:49:57.982,,10.02,,,,,,,,0.390645263721276,0.390645263721275,,8.35,,2.80123008107353,10.9589664461686,,,,,,,,,13.9143595676809,13.9143595676808,13.9190855368638,,18.5556500267606,16.18,,,,,
20:49:58.042,,,,,,,,,,,,,,10.3749262261982,,,,,,2.81108553230556,2.81108553230556,,,27,,,,13.3888972832291,,,,,,0.098261349388727,
20:49:58.103,,,,,,,,,,,,,,,,,,1760,,,,,,,,,,,,,,,,,
20:49:58.185,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:49:58.262,,10.02,,,,,,,,0.390862968008854,0.390862968008853,,8.35,,2.80123008107353,10.9589664461686,,,,,,,,,13.9043427713948,13.9043427713948,13.9152366846954,,18.5659909804206,16.18,,,,,
20:49:58.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:49:58.368,,,,,,,,,,,,,,10.3749262261982,,,,,,2.81352608630556,2.81352608630556,,,27,,,,13.3947557786886,,,,,,0.10785020372417,
20:49:58.457,,,,,,,,,,,,,,,,,,1760,,,,,,,,,,,,,,,,,
20:49:58.594,-1,,,,,,,,,,,,,,,,,,6.27450980392157,,,,,,,,,,,,,,,,
20:49:58.651,,10.02,,,,,,,,0.391165916139969,0.391165916139968,,8.35,,2.80123008107353,10.9589664461686,,,,,,,,,13.9030492037701,13.9030492037701,13.9118231472189,,18.5803810166485,16.18,,,,,
20:49:58.776,,,,,,,,,,,,,,10.3749262261982,,,,,,2.81659040030556,2.81659040030556,,,27,,,,13.4021025304003,,,,,,0.0337573547531691,
20:49:58.890,,,,,,,,,,,,,,,,,,1296,,,,,,,,,,,,,,,,,
20:49:59.122,-1,,,,,,,,,,,,,,,,,,10.9803921568627,,,,,,,,,,,,,,,,
20:49:59.170,,11.784,,,,,,,,0.391640461623149,0.391640461623148,,9.82,,3.29438076600503,12.8882695211229,,,,,,,,,13.9047715841346,13.9047715841345,13.9088894181524,,18.6029219270996,16.18,,,,,
20:49:59.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:49:59.314,,,,,,,,,,,,,,11.7656455928751,,,,,,2.82076898263889,2.82076898263889,,,28,,,,13.4124614409452,,,,,,0.0485683168495138,
20:49:59.361,,,,,,,,,,,,,,,,,,1296,,,,,,,,,,,,,,,,,
20:49:59.445,-1,,,,,,,,,,,,,,,,,,10.9803921568627,,,,,,,,,,,,,,,,
20:49:59.480,,11.784,,,,,,,,0.391924155484112,0.391924155484111,,9.82,,3.29438076600503,12.8882695211229,,,,,,,,,13.8942308957701,13.8942308957701,13.9083030772571,,18.6163973854953,16.18,,,,,
20:49:59.529,,,,,,,,,,,,,,11.7656455928751,,,,,,2.82244014163889,2.82244014163889,,,28,,,,13.4165970815196,,,,,,0.0190612116334852,
20:49:59.589,,,,,,,,,,,,,,,,,,1296,,,,,,,,,,,,,,,,,
20:49:59.767,-1,,,,,,,,,,,,,,,,,,10.9803921568627,,,,,,,,,,,,,,,,
20:49:59.824,,11.784,,,,,,,,0.392239381693599,0.392239381693598,,9.82,,3.29438076600503,12.8882695211229,,,,,,,,,13.8971727303255,13.8971727303254,13.9058162512626,,18.6313706304459,16.18,,,,,
20:49:59.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:49:59.942,,,,,,,,,,,,,,10.9812692200168,,,,,,2.82588785163889,2.82588785163889,,,30,,,,13.4256535365919,,,,,,0.0539748492834617,
20:50:00.012,,,,,,,,,,,,,,,,,,1406,,,,,,,,,,,,,,,,,
20:50:00.145,1,,,,,,,,,,,,,,,,,,10.1960784313725,,,,,,,,,,,,,,,,
20:50:00.202,,12,,,,,,,,0.392591493239587,0.392591493239586,,10,,3.35476656415991,13.1245107139744,,,,,,,,,13.8926777653933,13.8926777653933,13.9035600724101,,18.6480959288804,16.18,,,,,
20:50:00.264,,,,,,,,,,,,,,11.1825552138664,,,,,,2.82857009663889,2.82857009663889,,,30,,,,13.4326890062099,,,,,,0.0571203231527081,
20:50:00.313,,,,,,,,,,,,,,,,,,1406,,,,,,,,,,,,,,,,,
20:50:00.436,1,,,,,,,,,,,,,,,,,,10.1960784313725,,,,,,,,,,,,,,,,
20:50:00.505,,12,,,,,,,,0.392873345257106,0.392873345257106,,10,,3.35476656415991,13.1245107139744,,,,,,,,,13.8894682413544,13.8894682413544,13.9017375238004,,18.6614838997126,16.18,,,,,
20:50:00.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:00.685,,,,,,,,,,,,,,11.1825552138664,,,,,,2.83207935247222,2.83207935247222,,,30,,,,13.4418886744145,,,,,,0.0413020026749245,
20:50:00.724,,,,,,,,,,,,,,,,,,1406,,,,,,,,,,,,,,,,,
20:50:00.784,1,,,,,,,,,,,,,,,,,,10.1960784313725,,,,,,,,,,,,,,,,
20:50:01.186,,11.64,,,,,,,,0.393489412857517,0.393489412857516,,9.7,,3.25412356723511,12.7307753925552,,,,,,,,,13.8940108621612,13.8940108621612,13.9003866168088,,18.690747110732,16.18,,,,,
20:50:01.283,,,,,,,,,,,,,,10.1691361476097,,,,,,2.83739361469444,2.83739361469445,,,32,,,,13.4565055192764,,,,,,0.0645699940098418,
20:50:01.332,,,,,,,,,,,,,,,,,,1484,,,,,,,,,,,,,,,,,
20:50:01.465,1,,,,,,,,,,,,,,,,,,9.80392156862745,,,,,,,,,,,,,,,,
20:50:01.534,,11.64,,,,,,,,0.393803385342839,0.393803385342838,,9.7,,3.25412356723511,12.7307753925552,,,,,,,,,13.8790537662237,13.8790537662236,13.8987229312026,,18.7056608037849,16.18,,,,,
20:50:01.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:01.709,,,,,,,,,,,,,,10.1691361476097,,,,,,2.84117800847222,2.84117800847222,,,32,,,,13.4669001529645,,,,,,0.0320675053677524,
20:50:01.823,,,,,,,,,,,,,,,,,,1484,,,,,,,,,,,,,,,,,
20:50:01.964,1,,,,,,,,,,,,,,,,,,9.01960784313725,,,,,,,,,,,,,,,,
20:50:02.011,,11.184,,,,,,,,0.394218096073992,0.394218096073991,,9.32,,3.12664243779704,12.2320439854242,,,,,,,,,13.8751635729425,13.8751635729425,13.8973175107514,,18.7253595635146,16.18,,,,,
20:50:02.055,,,,,,,,,,,,,,9.47467405393042,,,,,,2.84435770055556,2.84435770055556,,,33,,,,13.4758107000954,,,,,,0.0474415183821971,
20:50:02.148,,,,,,,,,,,,,,,,,,1561,,,,,,,,,,,,,,,,,
20:50:02.294,1,,,,,,,,,,,,,,,,,,9.01960784313725,,,,,,,,,,,,,,,,
20:50:02.351,,11.184,,,,,,,,0.394513837799833,0.394513837799832,,9.32,,3.12664243779704,12.2320439854242,,,,,,,,,13.8700500897892,13.8700500897892,13.8960201586653,,18.7394072954921,16.18,,,,,
20:50:02.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:02.578,,,,,,,,,,,,,,9.47467405393042,,,,,,2.84914567605556,2.84914567605556,,,33,,,,13.4892280713928,,,,,,0.0448951813015291,
20:50:02.692,,,,,,,,,,,,,,,,,,1561,,,,,,,,,,,,,,,,,
20:50:02.869,1,,,,,,,,,,,,,,,,,,9.01960784313725,,,,,,,,,,,,,,,,
20:50:02.997,,9.864,,,,,,,,0.395008724696115,0.395008724696114,,8.22,,2.75761811573945,10.788347806887,,,,,,,,,13.8641111971143,13.8641111971142,13.8946804459826,,18.7629144230655,16.18,,,,,
20:50:03.106,,,,,,,,,,,,,,8.11064151688073,,,,,,2.85413434022222,2.85413434022222,,,34,,,,13.5034654403539,,,,,,0.0310772490894873,
20:50:03.220,,,,,,,,,,,,,,,,,,1609,,,,,,,,,,,,,,,,,
20:50:03.385,1,,,,,,,,,,,,,,,,,,8.62745098039216,,,,,,,,,,,,,,,,
20:50:03.484,,9.864,,,,,,,,0.395381146461281,0.39538114646128,,8.22,,2.75761811573945,10.788347806887,,,,,,,,,13.8529269939865,13.8529269939864,13.8934873643283,,18.7806044569109,16.18,,,,,
20:50:03.602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:03.672,,,,,,,,,,,,,,8.11064151688073,,,,,,2.85947640983333,2.85947640983333,,,34,,,,13.518688160735,,,,,,0.0288603509918154,
20:50:03.773,,,,,,,,,,,,,,,,,,1609,,,,,,,,,,,,,,,,,
20:50:03.897,1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:50:04.011,,8.724,,,,,,,,0.395738794826019,0.395738794826018,,7.27,,2.43891529214426,9.54151928905941,,,,,,,,,13.8395544535751,13.8395544535751,13.8913318854408,,18.7975927542359,16.18,,,,,
20:50:04.131,,,,,,,,,,,,,,6.96832940612644,,,,,,2.86394368733333,2.86394368733333,,,35,,,,13.5316429077891,,,,,,0.0272870971802092,
20:50:04.194,,,,,,,,,,,,,,,,,,1639,,,,,,,,,,,,,,,,,
20:50:04.306,1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:50:04.352,,8.724,,,,,,,,0.395969639581121,0.39596963958112,,7.27,,2.43891529214426,9.54151928905941,,,,,,,,,13.8260274226905,13.8260274226905,13.8887197069307,,18.8085578801032,16.18,,,,,
20:50:04.430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:04.456,,,,,,,,,,,,,,6.96832940612644,,,,,,2.86709801955556,2.86709801955556,,,35,,,,13.5407800325902,,,,,,0.0301749307044911,
20:50:04.496,,,,,,,,,,,,,,,,,,1639,,,,,,,,,,,,,,,,,
20:50:04.609,1,,,,,,,,,,,,,,,,,,7.45098039215686,,,,,,,,,,,,,,,,
20:50:04.688,,8.724,,,,,,,,0.396197105354581,0.39619710535458,,7.27,,2.43891529214426,9.54151928905941,,,,,,,,,13.8187499224738,13.8187499224738,13.8857571213487,,18.8193625043426,16.18,,,,,
20:50:04.799,,,,,,,,,,,,,,6.96832940612644,,,,,,2.87044106886111,2.87044106886111,,,35,,,,13.5504564234666,,,,,,0.016731920825572,
20:50:04.864,,,,,,,,,,,,,,,,,,1639,,,,,,,,,,,,,,,,,
20:50:05.043,1,,,,,,,,,,,,,,,,,,7.05882352941176,,,,,,,,,,,,,,,,
20:50:05.102,,7.416,,,,,,,,0.396435494290561,0.39643549429056,,6.18,,2.07324573665082,8.11094762123619,,,,,,,,,13.810960921342,13.810960921342,13.882370957526,,18.8306859788016,16.18,,,,,
20:50:05.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:05.310,,,,,,,,,,,,,,5.92355924757379,,,,,,2.87540722177778,2.87540722177778,,,35,,,,13.5648134704674,,,,,,0.0172879078183117,
20:50:05.393,,,,,,,,,,,,,,,,,,1650,,,,,,,,,,,,,,,,,
20:50:05.572,1,,,,,,,,,,,,,,,,,,7.05882352941176,,,,,,,,,,,,,,,,
20:50:05.698,,7.416,,,,,,,,0.396778651705154,0.396778651705153,,6.18,,2.07324573665082,8.11094762123619,,,,,,,,,13.7990420522015,13.7990420522015,13.8775428197351,,18.8469859559948,16.18,,,,,
20:50:05.800,,,,,,,,,,,,,,5.92355924757379,,,,,,2.88016491663889,2.88016491663889,,,35,,,,13.5785449781736,,,,,,0,
20:50:05.862,,,,,,,,,,,,,,,,,,1650,,,,,,,,,,,,,,,,,
20:50:05.965,1,,,,,,,,,,,,,,,,,,6.66666666666667,,,,,,,,,,,,,,,,
20:50:06.022,,7.176,,,,,,,,0.396959514746064,0.396959514746063,,5.98,,2.00615040536763,7.84845740695671,,,,,,,,,13.7825272592137,13.7825272592136,13.8726719309654,,18.855576950438,16.18,,,,,
20:50:06.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:06.257,,,,,,,,,,,,,,5.73185830105036,,,,,,2.8846072265,2.8846072265,,,35,,,,13.5913637804507,,,,,,0,
20:50:06.405,,,,,,,,,,,,,,,,,,1656,,,,,,,,,,,,,,,,,
20:50:06.582,1,,,,,,,,,,,,,,,,,,6.66666666666667,,,,,,,,,,,,,,,,
20:50:06.650,,7.176,,,,,,,,0.397309239980431,0.39730923998043,,5.98,,2.00615040536763,7.84845740695671,,,,,,,,,13.7734259392569,13.7734259392569,13.8655277164381,,18.8721888990705,16.18,,,,,
20:50:06.774,,,,,,,,,,,,,,5.73185830105036,,,,,,2.88963445733333,2.88963445733333,,,35,,,,13.6058410702041,,,,,,0,
20:50:06.884,,,,,,,,,,,,,,,,,,1662,,,,,,,,,,,,,,,,,
20:50:07.003,1,,,,,,,,,,,,,,,,,,6.66666666666667,,,,,,,,,,,,,,,,
20:50:07.071,,6.972,,,,,,,,0.397537245528377,0.397537245528376,,5.81,,1.94911937377691,7.62534072481914,,,,,,,,,13.7573541359013,13.7573541359013,13.8589663923495,,18.8830191625979,16.18,,,,,
20:50:07.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:07.165,,,,,,,,,,,,,,5.41422048271363,,,,,,2.89354379133333,2.89354379133333,,,36,,,,13.6172853559734,,,,,,0.0152745703184728,
20:50:07.236,,,,,,,,,,,,,,,,,,1662,,,,,,,,,,,,,,,,,
20:50:07.349,1,,,,,,,,,,,,,,,,,,6.66666666666667,,,,,,,,,,,,,,,,
20:50:07.417,,6.972,,,,,,,,0.397724637113504,0.397724637113503,,5.81,,1.94911937377691,7.62534072481914,,,,,,,,,13.7452434037722,13.7452434037721,13.8516641196725,,18.8919202628914,16.18,,,,,
20:50:07.531,,,,,,,,,,,,,,5.41422048271363,,,,,,2.89720640633333,2.89720640633333,,,36,,,,13.6279920356968,,,,,,0.016361624424694,
20:50:07.655,,,,,,,,,,,,,,,,,,1662,,,,,,,,,,,,,,,,,
20:50:07.825,1,,,,,,,,,,,,,,,,,,6.66666666666667,,,,,,,,,,,,,,,,
20:50:07.907,,7.284,,,,,,,,0.398001784681671,0.39800178468167,,6.07,,2.03634330444507,7.96657800338247,,,,,,,,,13.7374328529591,13.7374328529591,13.8469044835595,,18.9050847723794,16.18,,,,,
20:50:08.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:08.075,,,,,,,,,,,,,,5.65650917901407,,,,,,2.90264470133333,2.90264470133333,,,36,,,,13.6438745464319,,,,,,0.0155824225589281,
20:50:08.201,,,,,,,,,,,,,,,,,,1685,,,,,,,,,,,,,,,,,
20:50:08.376,1,,,,,,,,,,,,,,,,,,6.66666666666667,,,,,,,,,,,,,,,,
20:50:08.423,,7.284,,,,,,,,0.398293897619608,0.398293897619607,,6.07,,2.03634330444507,7.96657800338247,,,,,,,,,13.7217585547639,13.7217585547639,13.8360332096137,,18.9189601369314,16.18,,,,,
20:50:08.509,,,,,,,,,,,,,,5.65650917901407,,,,,,2.90698701733333,2.90698701733333,,,36,,,,13.6565482655669,,,,,,0.0163234223125781,
20:50:08.561,,,,,,,,,,,,,,,,,,1685,,,,,,,,,,,,,,,,,
20:50:08.678,1,,,,,,,,,,,,,,,,,,6.66666666666667,,,,,,,,,,,,,,,,
20:50:08.747,,7.284,,,,,,,,0.398476866911938,0.398476866911937,,6.07,,2.03634330444507,7.96657800338247,,,,,,,,,13.7075557797803,13.7075557797803,13.8275334955272,,18.9276511783171,16.18,,,,,
20:50:08.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:08.946,,,,,,,,,,,,,,5.65650917901407,,,,,,2.91135819133333,2.91135819133333,,,36,,,,13.6692828633114,,,,,,0,
20:50:09.040,,,,,,,,,,,,,,,,,,1677,,,,,,,,,,,,,,,,,
20:50:09.231,1,,,,,,,,,,,,,,,,,,7.05882352941176,,,,,,,,,,,,,,,,
20:50:09.343,,7.596,,,,,,,,0.398828777159632,0.398828777159631,,6.33,,2.12356723511322,8.30781528194581,,,,,,,,,13.6990624632477,13.6990624632477,13.818589620706,,18.9443669150825,16.18,,,,,
20:50:09.398,,,,,,,,,,,,,,5.89879787531451,,,,,,2.91588311233333,2.91588311233333,,,36,,,,13.6824541501926,,,,,,0,
20:50:09.515,,,,,,,,,,,,,,,,,,1677,,,,,,,,,,,,,,,,,
20:50:09.646,1,,,,,,,,,,,,,,,,,,7.05882352941176,,,,,,,,,,,,,,,,
20:50:09.694,,7.596,,,,,,,,0.399035816529774,0.399035816529774,,6.33,,2.12356723511322,8.30781528194581,,,,,,,,,13.6849044065576,13.6849044065576,13.8094884690011,,18.9542012851643,16.18,,,,,
20:50:09.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:09.864,,,,,,,,,,,,,,5.89879787531451,,,,,,2.92054678333333,2.92054678333333,,,36,,,,13.6960001880565,,,,,,0,
20:50:09.981,,,,,,,,,,,,,,,,,,1670,,,,,,,,,,,,,,,,,
20:50:10.172,1,,,,,,,,,,,,,,,,,,8.62745098039216,,,,,,,,,,,,,,,,
20:50:10.263,,8.952,,,,,,,,0.399431780899917,0.399431780899916,,7.46,,2.50265585686329,9.79088499262492,,,,,,,,,13.6766095711718,13.6766095711718,13.7956815392036,,18.9730095927461,16.18,,,,,
20:50:10.335,,,,,,,,,,,,,,6.95182182462026,,,,,,2.92526389733333,2.92526389733333,,,36,,,,13.7096938746015,,,,,,0,
20:50:10.436,,,,,,,,,,,,,,,,,,1670,,,,,,,,,,,,,,,,,
20:50:10.562,1,,,,,,,,,,,,,,,,,,8.62745098039216,,,,,,,,,,,,,,,,
20:50:10.688,,8.952,,,,,,,,0.399726761924425,0.399726761924425,,7.46,,2.50265585686329,9.79088499262492,,,,,,,,,13.6646393608733,13.6646393608732,13.7854620446363,,18.9870211914102,16.18,,,,,
20:50:10.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:10.915,,,,,,,,,,,,,,6.76393474827917,,,,,,2.93121826313889,2.93121826313889,,,37,,,,13.7272462522957,,,,,,0.0143844740749168,
20:50:10.970,,,,,,,,,,,,,,,,,,1701,,,,,,,,,,,,,,,,,
20:50:11.085,1,,,,,,,,,,,,,,,,,,8.23529411764706,,,,,,,,,,,,,,,,
20:50:11.142,,9.6,,,,,,,,0.400064801995248,0.400064801995247,,8,,2.68381325132793,10.4996085711795,,,,,,,,,13.648413938539,13.6484139385389,13.7795034313277,,19.0030780947743,16.18,,,,,
20:50:11.265,,,,,,,,,,,,,,7.25354932791332,,,,,,2.93480804938889,2.93480804938889,,,37,,,,13.7378221708515,,,,,,0.0151765197337687,
20:50:11.307,,,,,,,,,,,,,,,,,,1701,,,,,,,,,,,,,,,,,
20:50:11.412,1,,,,,,,,,,,,,,,,,,8.23529411764706,,,,,,,,,,,,,,,,
20:50:11.522,,9.6,,,,,,,,0.400348714920418,0.400348714920417,,8,,2.68381325132793,10.4996085711795,,,,,,,,,13.6413935147746,13.6413935147745,13.7685200683978,,19.0165639587199,16.18,,,,,
20:50:11.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:11.765,,,,,,,,,,,,,,7.25354932791332,,,,,,2.93995814413889,2.93995814413889,,,37,,,,13.7529495283098,,,,,,0.0149035203057422,
20:50:11.877,,,,,,,,,,,,,,,,,,1701,,,,,,,,,,,,,,,,,
20:50:12.067,1,,,,,,,,,,,,,,,,,,5.88235294117647,,,,,,,,,,,,,,,,
20:50:12.125,,6.228,,,,,,,,0.400640755122543,0.400640755122542,,5.19,,1.74112384679899,6.81162106055273,,,,,,,,,13.6274305782639,13.6274305782639,13.7522352187386,,19.0304358683208,16.18,,,,,
20:50:12.235,,,,,,,,,,,,,,4.8364551299972,,,,,,2.94466313813889,2.94466313813889,,,36,,,,13.7665547402661,,,,,,0,
20:50:12.271,,,,,,,,,,,,,,,,,,1673,,,,,,,,,,,,,,,,,
20:50:12.394,1,,,,,,,,,,,,,,,,,,5.88235294117647,,,,,,,,,,,,,,,,
20:50:12.462,,6.228,,,,,,,,0.400803357711305,0.400803357711304,,5.19,,1.74112384679899,6.81162106055273,,,,,,,,,13.611178559617,13.6111785596169,13.7404683310035,,19.038159491287,16.18,,,,,
20:50:12.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:12.634,,,,,,,,,,,,,,4.8364551299972,,,,,,2.94864016613889,2.94864016613889,,,36,,,,13.7780371035807,,,,,,-0.0164809111960355,
20:50:12.751,,,,,,,,,,,,,,,,,,1673,,,,,,,,,,,,,,,,,
20:50:12.921,1,,,,,,,,,,,,,,,,,,6.66666666666667,,,,,,,,,,,,,,,,
20:50:12.992,,6.204,,,,,,,,0.401058957626038,0.401058957626037,,5.17,,1.73441431367067,6.78537203912478,,,,,,,,,13.6014886533682,13.6014886533681,13.7285309426514,,19.0503004872368,16.18,,,,,
20:50:13.108,,,,,,,,,,,,,,4.81781753797409,,,,,,2.95337809013889,2.95337809013889,,,36,,,,13.7916936602895,,,,,,-0.0153672085208327,
20:50:13.225,,,,,,,,,,,,,,,,,,1684,,,,,,,,,,,,,,,,,
20:50:13.396,1,,,,,,,,,,,,,,,,,,6.66666666666667,,,,,,,,,,,,,,,,
20:50:13.476,,6.204,,,,,,,,0.401291993677757,0.401291993677756,,5.17,,1.73441431367067,6.78537203912478,,,,,,,,,13.5875591079124,13.5875591079124,13.7224017324453,,19.0613696996935,16.18,,,,,
20:50:13.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,
20:50:13.569,,,,,,,,,,,,,,4.81781753797409,,,,,,2.95799975713889,2.95799975713889,,,36,,,,13.8049959521657,,,,,,-0.0157006675881448,
20:50:13.704,,,,,,,,,,,,,,,,,,1684,,,,,,,,,,,,,,,,,
