SECONDS;PID;VALUE;UNITS
28655.700925;Моментальная мощность двигателя (от расхода топлива);5.26292879630374;hp
28655.700925;Средний расход топлива (л/100 км) (общий);17.8286132554721;L/100km
28655.700925;Стоимость топлива;5.40171661488561;₽
28655.700925;Стоимость топлива (общий);39.82;₽
28655.737925;Fuel economizer (based on fuel system status and throttle position);1;
28655.737925;Положение дроссельной заслонки;5.09803921568627;%
28655.807925;Температура охлаждающей жидкости;27;℃
28655.843925;Обороты двигателя;979;rpm
28655.879925;Пройденный путь;0;km
28655.879925;Пройденный путь (общий);5.33987879191667;km
28655.879925;Скорость автомобиля;0;km/h
28655.879925;Средняя скорость;0;km/h
28655.879925;Ускорение;0;g
28655.915925;Power from MAF;4.812;hp
28655.915925;Использовано топлива;0.113800873621377;L
28655.915925;Использовано топлива (общий);0.952106861956108;L
28655.915925;Массовый расход воздуха;4.01;g/sec
28655.915925;Мгновенный расход топлива (л/ч);1.34526139222812;L/h
28655.915925;Моментальная мощность двигателя (от расхода топлива);5.26292879630374;hp
28655.915925;Средний расход топлива (л/100 км) (общий);17.8301212266723;L/100km
28655.915925;Стоимость топлива;5.40554149701542;₽
28655.915925;Стоимость топлива (общий);39.82;₽
28655.951925;Fuel economizer (based on fuel system status and throttle position);1;
28655.951925;Положение дроссельной заслонки;5.09803921568627;%
28656.020925;Температура охлаждающей жидкости;27;℃
28656.066925;Обороты двигателя;979;rpm
28656.101925;Пройденный путь;0;km
28656.101925;Пройденный путь (общий);5.33987879191667;km
28656.101925;Скорость автомобиля;0;km/h
28656.101925;Средняя скорость;0;km/h
28656.101925;Ускорение;0;g
28656.136925;Power from MAF;4.812;hp
28656.136925;Использовано топлива;0.113883326709999;L
28656.136925;Использовано топлива (общий);0.95218931504473;L
28656.136925;Массовый расход воздуха;4.01;g/sec
28656.136925;Мгновенный расход топлива (л/ч);1.34526139222812;L/h
28656.136925;Моментальная мощность двигателя (от расхода топлива);5.26292879630374;hp
28656.136925;Средний расход топлива (л/100 км) (общий);17.8316653270505;L/100km
28656.136925;Стоимость топлива;5.40945801872495;₽
28656.136925;Стоимость топлива (общий);39.82;₽
28656.171925;Fuel economizer (based on fuel system status and throttle position);1;
28656.171925;Положение дроссельной заслонки;5.09803921568627;%
28656.242925;Температура охлаждающей жидкости;28;℃
28656.279925;Обороты двигателя;954;rpm
28656.316925;Пройденный путь;0;km
28656.316925;Пройденный путь (общий);5.33987879191667;km
28656.316925;Скорость автомобиля;0;km/h
28656.316925;Средняя скорость;0;km/h
28656.316925;Ускорение;0;g
28656.352925;Power from MAF;4.68;hp
28656.352925;Использовано топлива;0.11396203413242;L
28656.352925;Использовано топлива (общий);0.952268022467151;L
28656.352925;Массовый расход воздуха;3.9;g/sec
28656.352925;Мгновенный расход топлива (л/ч);1.30835896002237;L/h
28656.352925;Моментальная мощность двигателя (от расхода топлива);5.11855917845002;hp
28656.352925;Средний расход топлива (л/100 км) (общий);17.8331392822748;L/100km
28656.352925;Стоимость топлива;5.41319662128995;₽
28656.352925;Стоимость топлива (общий);39.82;₽
28656.388925;Fuel economizer (based on fuel system status and throttle position);1;
28656.388925;Положение дроссельной заслонки;5.09803921568627;%
28656.458925;Температура охлаждающей жидкости;28;℃
28656.495925;Обороты двигателя;954;rpm
28656.531925;Пройденный путь;0;km
28656.531925;Пройденный путь (общий);5.33987879191667;km
28656.531925;Скорость автомобиля;0;km/h
28656.531925;Средняя скорость;0;km/h
28656.531925;Ускорение;0;g
28656.566925;Power from MAF;4.68;hp
28656.566925;Использовано топлива;0.114039818761998;L
28656.566925;Использовано топлива (общий);0.952345807096729;L
